symbol,date,open,close,high,low,volume
QQQ,04-05-2022,360.569,353.989,361.286,352.843,63998723
QQQ,04-04-2022,355.568,362.028,362.038,355.303,46873048
QQQ,04-01-2022,355.667,354.725,356.452,351.531,55622913
QQQ,03-31-2022,360.01,355.402,360.363,354.557,68357282
QQQ,03-30-2022,362.004,359.864,363.677,358.373,70138661
QQQ,03-29-2022,361.637,363.882,364.51,358.851,69440153
QQQ,03-28-2022,352.266,357.726,357.825,351.019,57975334
QQQ,03-25-2022,352.51,352.276,353.569,347.956,58740695
QQQ,03-24-2022,346.834,352.568,352.618,344.671,54630871
QQQ,03-23-2022,347.04,344.903,350.617,344.844,72033719
QQQ,03-22-2022,343.686,349.932,350.805,343.305,64618187
QQQ,03-21-2022,343.305,343.185,345.54,338.77,75281275
QQQ,03-18-2022,335.581,344.147,344.442,334.414,87269239
QQQ,03-17-2022,331.306,337.247,337.306,330.001,69256593
QQQ,03-16-2022,325.228,333.207,333.324,321.544,107488182
QQQ,03-15-2022,314.18,321.296,322.082,312.562,78102405
QQQ,03-14-2022,316.375,311.523,319.767,310.817,81505096
QQQ,03-11-2022,327.336,317.621,327.649,317.131,67641334
QQQ,03-10-2022,323.913,324.343,325.563,319.885,70842482
QQQ,03-09-2022,324.818,327.993,329.354,322.218,66104159
QQQ,03-08-2022,317.278,316.592,326.248,313.259,118631922
QQQ,03-07-2022,330.248,318.073,331.413,317.866,91852420
QQQ,03-04-2022,332.737,330.258,334.178,327.924,78652671
QQQ,03-03-2022,342.618,335.109,342.728,333.236,72605989
QQQ,03-02-2022,335.914,339.973,341.305,333.128,72115371
QQQ,03-01-2022,338.532,334.356,340.804,331.826,68845045
QQQ,02-28-2022,335.354,339.56,341.257,334.188,79169242
QQQ,02-25-2022,334.178,338.55,338.755,330.346,80524087
QQQ,02-24-2022,312.181,333.374,333.912,311.611,133400542
QQQ,02-23-2022,334.188,322.542,335.031,322.228,88054669
QQQ,02-22-2022,331.423,331.022,336.856,327.366,87801097
QQQ,02-18-2022,339.176,334.375,339.569,332.061,81708247
QQQ,02-17-2022,345.372,338.236,346.078,337.816,63119808
QQQ,02-16-2022,346.434,348.598,349.629,343.385,60204649
QQQ,02-15-2022,345.54,348.688,348.923,344.472,56572499
QQQ,02-14-2022,339.256,340.227,343.647,336.706,81966569
QQQ,02-11-2022,350.942,339.815,352.548,338.579,103735953
QQQ,02-10-2022,352.009,350.942,358.831,349.088,114867859
QQQ,02-09-2022,356.157,359.068,359.148,354.557,56956129
QQQ,02-08-2022,346.57,351.618,352.716,345.432,66101637
QQQ,02-07-2022,351.127,347.716,353.509,346.454,59439671
QQQ,02-04-2022,346.686,350.529,353.852,344.618,88159795
QQQ,02-03-2022,351.039,346.168,354.374,345.101,97419687
QQQ,02-02-2022,362.038,360.795,362.374,356.675,80457748
QQQ,02-01-2022,356.814,357.884,358.54,351.638,76020959
QQQ,01-31-2022,345.825,355.471,356.057,344.176,96338726
QQQ,01-28-2022,335.864,344.452,344.667,330.893,110475526
QQQ,01-27-2022,342.1,333.971,343.933,332.944,97287818
QQQ,01-26-2022,345.54,337.375,349.423,333.659,149686191
QQQ,01-25-2022,339.433,337.904,343.696,334.541,127052280
QQQ,01-24-2022,338.677,345.922,346.59,327.167,203703088
QQQ,01-21-2022,351.96,344.346,354.617,344.06,146447946
QQQ,01-20-2022,362.067,354.167,366.058,353.629,90501080
QQQ,01-19-2022,364.373,358.821,366.863,358.559,83536402
QQQ,01-18-2022,366.225,362.813,368.361,362.047,77429658
QQQ,01-14-2022,367.234,372.077,372.401,367.029,81830497
QQQ,01-13-2022,380.617,369.773,381.331,368.833,79657867
QQQ,01-12-2022,380.342,379.263,382.045,376.968,55740686
QQQ,01-11-2022,371.429,377.763,377.928,369.342,69752702
QQQ,01-10-2022,366.989,372.165,372.685,361.597,93728307
QQQ,01-07-2022,376.007,371.931,377.705,370.146,74202251
QQQ,01-06-2022,374.43,375.998,379.263,372.184,72325060
QQQ,01-05-2022,386.497,376.264,387.626,376.007,77355663
QQQ,01-04-2022,393.839,388.183,393.879,385.075,59265144
QQQ,01-03-2022,390.713,393.29,393.545,388.587,41441490
QQQ,12-31-2021,391.311,389.535,392.683,389.037,35494293
QQQ,12-30-2021,392.948,391.988,395.144,391.399,24358876
QQQ,12-29-2021,393.36,393.166,394.636,390.77,32936465
QQQ,12-28-2021,395.957,393.221,396.136,392.34,33820168
QQQ,12-27-2021,389.929,395.055,395.055,389.901,33520894
QQQ,12-23-2021,386.076,388.626,390.105,385.91,30226919
QQQ,12-22-2021,380.781,385.722,385.93,380.124,37832450
QQQ,12-21-2021,376.027,381.078,381.388,372.262,49942687
QQQ,12-20-2021,371.635,372.735,373.528,369.587,66730708
QQQ,12-17-2021,374.841,376.389,380.567,373.312,83490884
QQQ,12-16-2021,389.224,378.282,389.654,376.684,84460874
QQQ,12-15-2021,379.361,388.252,388.616,375.379,75529849
QQQ,12-14-2021,378.734,379.616,381.447,375.136,76901359
QQQ,12-13-2021,389.185,383.575,389.506,383.205,51301956
QQQ,12-10-2021,387.85,389.194,389.456,384.655,53735171
QQQ,12-09-2021,389.525,385.015,391.34,384.821,51104899
QQQ,12-08-2021,389.351,390.761,390.967,387.458,40091448
QQQ,12-07-2021,384.331,389.017,389.634,384.291,57272977
QQQ,12-06-2021,375.136,377.655,379.026,370.908,69118714
QQQ,12-03-2021,382.645,374.646,383.654,370.519,107733745
QQQ,12-02-2021,377.264,381.273,383.067,375.83,86327443
QQQ,12-01-2021,389.456,378.556,391.615,378.087,80153407
QQQ,11-30-2021,389.949,385.105,392.31,383.077,83173708
QQQ,11-29-2021,387.135,390.839,391.86,386.399,55679549
QQQ,11-26-2021,387.35,382.537,388.732,381.137,52699802
QQQ,11-24-2021,386.194,389.929,390.211,383.852,48017222
QQQ,11-23-2021,389.292,388.676,391.369,384.224,71685463
QQQ,11-22-2021,396.585,390.46,399.663,390.35,63112334
QQQ,11-19-2021,394.507,395.055,396.318,393.675,46214663
QQQ,11-18-2021,390.879,392.858,393.37,388.646,46756449
QQQ,11-17-2021,388.937,388.819,390.869,387.87,29352978
QQQ,11-16-2021,385.144,388.616,389.115,384.948,28503860
QQQ,11-15-2021,387.155,385.88,387.478,383.419,34480062
QQQ,11-12-2021,383.097,385.969,386.507,381.486,35516710
QQQ,11-11-2021,383.881,381.938,384.055,381.596,32972822
QQQ,11-10-2021,383.782,380.88,386.616,378.959,56180925
QQQ,11-09-2021,390.32,386.576,390.723,385.203,51633608
QQQ,11-08-2021,389.742,389.243,390.77,388.596,29918503
QQQ,11-05-2021,391.185,389.772,392.113,388.36,44365820
QQQ,11-04-2021,385.752,389.398,390.36,385.203,41176742
QQQ,11-03-2021,380.92,384.478,384.901,379.89,34512827
QQQ,11-02-2021,378.243,380.43,380.91,378.194,25704245
QQQ,11-01-2021,378.008,378.862,378.988,375.91,31461694
QQQ,10-29-2021,372.617,377.567,377.734,372.272,38154653
QQQ,10-28-2021,373.489,375.714,375.969,372.715,38867317
QQQ,10-27-2021,371.186,371.595,374.665,370.918,46796313
QQQ,10-26-2021,371.823,370.735,374.235,369.537,48259481
QQQ,10-25-2021,367.244,369.567,370.489,365.284,33335675
QQQ,10-22-2021,367.656,365.813,368.626,364.146,37096947
QQQ,10-21-2021,365.871,368.919,369.117,365.568,26045789
QQQ,10-20-2021,367.617,366.675,368.234,365.185,32100878
QQQ,10-19-2021,365.468,367.155,367.204,364.442,29749455
QQQ,10-18-2021,359.468,364.403,364.615,358.861,35294748
QQQ,10-15-2021,359.735,360.775,360.892,358.696,41334806
QQQ,10-14-2021,355.647,358.51,358.726,354.98,44417018
QQQ,10-13-2021,351.551,352.029,352.706,349.509,41028953
QQQ,10-12-2021,351.911,349.236,352.353,348.588,44898920
QQQ,10-11-2021,351.618,350.452,355.166,350.363,35635968
QQQ,10-08-2021,356.028,353.167,356.246,352.628,42768982
QQQ,10-07-2021,354.775,354.941,357.587,354.237,40303267
QQQ,10-06-2021,346.245,351.706,351.98,345.334,58092386
QQQ,10-05-2021,345.883,349.471,351.726,345.657,48302049
QQQ,10-04-2021,350.578,344.815,350.913,342.559,78503651
QQQ,10-01-2021,350.657,352.207,353.255,346.541,57651581
QQQ,09-30-2021,352.982,350.03,354.656,349.196,62774054
QQQ,09-29-2021,353.176,351.323,355.333,350.696,59391221
QQQ,09-28-2021,357.568,351.901,362.106,351.393,99913168
QQQ,09-27-2021,362.009,362.155,363.04,359.587,44319063
QQQ,09-24-2021,362.451,365.06,365.478,362.077,36872968
QQQ,09-23-2021,362.559,364.723,365.756,361.914,45662727
QQQ,09-22-2021,358.959,361.392,362.863,357.855,48036181
QQQ,09-21-2021,359.439,358.038,360.647,356.913,42876537
QQQ,09-20-2021,359.324,357.597,361.077,352.943,77928107
QQQ,09-17-2021,369.058,365.146,369.108,364.116,62359446
QQQ,09-16-2021,367.94,369.537,370.107,365.989,36029215
QQQ,09-15-2021,367.009,369.284,369.625,364.704,34907975
QQQ,09-14-2021,369.098,366.548,369.823,365.588,42820358
QQQ,09-13-2021,370.196,367.597,370.629,365.528,49899808
QQQ,09-10-2021,372.381,367.853,373.097,367.508,41205667
QQQ,09-09-2021,372.165,370.667,373.272,370.419,30097450
QQQ,09-08-2021,373.057,371.951,373.057,369.665,33731979
QQQ,09-07-2021,372.813,373.234,373.89,371.665,24539696
QQQ,09-03-2021,370.419,372.705,373.107,370.399,25209987
QQQ,09-02-2021,373.097,371.576,373.429,370.351,26109458
QQQ,09-01-2021,372.194,371.754,373.823,371.547,28806833
QQQ,08-31-2021,371.685,371.137,371.754,369.587,30332094
QQQ,08-30-2021,368.108,371.439,371.931,368.088,27944168
QQQ,08-27-2021,364.412,367.313,367.823,363.929,27748714
QQQ,08-26-2021,365.235,363.785,365.92,363.342,29825486
QQQ,08-25-2021,365.93,366.097,366.675,365.166,20927546
QQQ,08-24-2021,365.156,365.677,366.284,364.694,22249252
QQQ,08-23-2021,360.244,364.569,365.245,360.234,34843356
QQQ,08-20-2021,356.586,359.198,359.597,356.276,40424160
QQQ,08-19-2021,351.853,355.52,357.185,351.608,49651635
QQQ,08-18-2021,356.705,353.804,358.107,353.471,39457635
QQQ,08-17-2021,357.647,357.234,358.628,354.805,45858134
QQQ,08-16-2021,359.138,360.422,360.461,355.264,35876699
QQQ,08-13-2021,359.354,360.263,360.598,358.851,19795586
QQQ,08-12-2021,357.195,358.998,359.364,355.854,26621687
QQQ,08-11-2021,359.597,357.706,360.097,356.374,35063533
QQQ,08-10-2021,360.695,358.324,360.978,357.138,35965449
QQQ,08-09-2021,359.971,360.175,360.705,358.861,26577018
QQQ,08-06-2021,359.825,359.508,360.795,358.383,34124024
QQQ,08-05-2021,359.636,361.087,361.322,358.921,21953398
QQQ,08-04-2021,358.254,358.812,359.775,357.147,30305538
QQQ,08-03-2021,356.804,358.294,358.412,353.599,36403325
QQQ,08-02-2021,357.775,356.147,358.364,355.432,27983512
QQQ,07-30-2021,354.029,356.117,356.695,353.999,37351467
QQQ,07-29-2021,356.774,357.97,359.148,356.774,26282471
QQQ,07-28-2021,357.12,357.333,358.921,354.815,43065621
QQQ,07-27-2021,359.675,355.978,359.675,351.795,59309548
QQQ,07-26-2021,358.959,359.941,360.333,358.087,29113770
QQQ,07-23-2021,356.834,359.655,359.932,355.481,32720136
QQQ,07-22-2021,353.373,355.51,355.52,353.373,30970985
QQQ,07-21-2021,350.03,353.167,353.167,349.804,30978786
QQQ,07-20-2021,347.381,350.462,351.911,345.59,43185919
QQQ,07-19-2021,345.834,346.444,346.941,343.863,65934777
QQQ,07-16-2021,353.011,349.305,353.999,348.951,48384830
QQQ,07-15-2021,354.557,352.149,354.765,350.139,54660056
QQQ,07-14-2021,356.364,354.647,357.01,353.814,36175886
QQQ,07-13-2021,353.629,354.009,356.98,353.147,40666770
QQQ,07-12-2021,354.038,354.009,354.469,352.451,26328688
QQQ,07-09-2021,349.852,352.628,353.107,349.275,36020463
QQQ,07-08-2021,347.491,350.442,351.303,346.196,52099087
QQQ,07-07-2021,354.038,352.568,354.345,350.607,36103089
QQQ,07-06-2021,350.923,351.824,352.109,348.216,39765231
QQQ,07-02-2021,348.245,350.315,350.637,348.02,33504792
QQQ,07-01-2021,345.854,346.344,346.854,344.49,29985860
QQQ,06-30-2021,346.599,346.206,346.991,345.62,33501433
QQQ,06-29-2021,345.324,346.754,346.784,344.481,30125155
QQQ,06-28-2021,342.638,345.502,345.64,342.579,40059978
QQQ,06-25-2021,342.335,341.355,342.579,340.745,29364260
QQQ,06-24-2021,341.618,341.776,343.295,341.07,33355692
QQQ,06-23-2021,339.453,339.677,340.824,338.834,27834409
QQQ,06-22-2021,336.158,339.512,339.963,335.854,29629234
QQQ,06-21-2021,334.473,336.365,336.687,332.258,33776502
QQQ,06-18-2021,335.258,334.277,336.415,333.543,56797739
QQQ,06-17-2021,331.699,336.933,337.953,331.649,61213079
QQQ,06-16-2021,334.385,332.707,335.461,329.238,56782033
QQQ,06-15-2021,335.766,333.931,336.08,333.207,36861256
QQQ,06-14-2021,333.364,336.118,336.128,332.168,28522156
QQQ,06-11-2021,332.08,332.934,332.944,331.423,21752445
QQQ,06-10-2021,328.983,332.07,332.168,328.532,34543102
QQQ,06-09-2021,329.944,328.639,330.717,328.453,22021485
QQQ,06-08-2021,330.158,328.562,331.032,326.865,27963660
QQQ,06-07-2021,326.884,328.404,328.463,326.2,33425680
QQQ,06-04-2021,323.776,327.425,327.874,323.707,39703214
QQQ,06-03-2021,322.502,321.963,323.786,320.288,37982603
QQQ,06-02-2021,325.129,325.346,326.2,323.632,22598145
QQQ,06-01-2021,327.128,324.719,327.601,323.365,31922657
QQQ,05-28-2021,325.983,325.795,327.395,325.475,30674288
QQQ,05-27-2021,325.543,324.778,326.392,324.572,28628784
QQQ,05-26-2021,325.534,325.993,326.462,324.848,26079909
QQQ,05-25-2021,325.934,324.867,326.65,323.688,32060915
QQQ,05-24-2021,321.354,324.412,325.543,318.934,33286203
QQQ,05-21-2021,322.386,319.042,322.806,318.691,51586443
QQQ,05-20-2021,316.218,320.827,321.689,316.015,47625697
QQQ,05-19-2021,308.946,314.739,315.042,308.592,67974101
QQQ,05-18-2021,317.464,314.375,318.699,314.101,37440022
QQQ,05-17-2021,316.719,316.504,318.424,313.62,40378100
QQQ,05-14-2021,314.748,318.444,319.355,314.239,45477268
QQQ,05-13-2021,312.131,311.562,314.552,309.18,71621564
QQQ,05-12-2021,312.435,309.17,314.767,308.299,93439873
QQQ,05-11-2021,311.915,317.386,318.189,311.248,73759462
QQQ,05-10-2021,324.679,317.826,324.857,317.621,62215241
QQQ,05-07-2021,326.229,326.062,328.453,323.623,54655172
QQQ,05-06-2021,320.757,323.444,323.603,318.503,47982532
QQQ,05-05-2021,324.162,321.024,325.03,320.238,47372709
QQQ,05-04-2021,325.435,322.102,325.755,318.267,66772714
QQQ,05-03-2021,330.973,328.003,331.728,327.551,30471635
QQQ,04-30-2021,329.482,329.768,331.982,328.844,39218284
QQQ,04-29-2021,334.031,331.943,334.443,328.699,38649909
QQQ,04-28-2021,331.542,330.747,332.549,330.1,34454575
QQQ,04-27-2021,333.61,331.874,333.826,330.913,34015369
QQQ,04-26-2021,331.403,333.314,333.601,330.649,31580879
QQQ,04-23-2021,327.669,331.158,332.472,327.669,37323649
QQQ,04-22-2021,330.639,327.033,331.63,325.875,47082478
QQQ,04-21-2021,326.924,331.032,331.218,325.835,37511386
QQQ,04-20-2021,329.973,328.217,331.256,326.238,39032148
QQQ,04-19-2021,332.11,330.629,333.265,328.699,35394901
QQQ,04-16-2021,333.826,333.689,333.902,331.806,41879761
QQQ,04-15-2021,331.208,333.294,333.689,328.022,37249756
QQQ,04-14-2021,332.549,328.316,332.677,327.493,43626530
QQQ,04-13-2021,330.011,332.308,332.777,329.797,31132016
QQQ,04-12-2021,327.854,328.473,328.893,326.571,26477676
QQQ,04-09-2021,325.553,328.903,329.111,324.818,37579865
QQQ,04-08-2021,326.412,326.914,327.1,325.61,30687971
QQQ,04-07-2021,322.287,323.553,324.382,321.354,32846098
QQQ,04-06-2021,322.678,322.766,324.728,321.983,34374130
QQQ,04-05-2021,319.16,322.995,323.766,316.729,43224889
QQQ,04-01-2021,315.209,316.662,316.798,314.955,57075235
QQQ,03-31-2021,308.454,311.355,312.935,308.123,56405870
QQQ,03-30-2021,306.249,306.672,307.25,303.955,45749558
QQQ,03-29-2021,307.767,308.211,309.268,304.867,55970703
QQQ,03-26-2021,303.535,308.299,308.621,302.132,65104766
QQQ,03-25-2021,302.425,303.751,305.27,299.906,80693689
QQQ,03-24-2021,310.877,304.28,310.917,304.131,66420905
QQQ,03-23-2021,311.944,309.494,313.278,308.671,54789390
QQQ,03-22-2021,307.535,310.857,312.935,307.535,57597095
QQQ,03-19-2021,303.896,305.132,306.692,301.74,80504093
QQQ,03-18-2021,308.769,304.062,309.75,303.603,85118102
QQQ,03-17-2021,309.327,313.67,315.582,307.61,80311699
QQQ,03-16-2021,312.885,312.386,315.926,310.944,56366773
QQQ,03-15-2021,307.72,310.678,310.847,306.065,44254430
QQQ,03-12-2021,305.835,307.396,310.092,303.425,71133965
QQQ,03-11-2021,307.7,309.905,311.681,306.81,54887877
QQQ,03-10-2021,308.083,302.936,308.374,302.24,78812717
QQQ,03-09-2021,299.613,303.798,305.711,299.074,82500024
QQQ,03-08-2021,300.24,292.27,302.132,291.858,90729045
QQQ,03-05-2021,298.946,300.789,301.692,289.841,124711672
QQQ,03-04-2021,300.885,296.327,304.062,292.437,142781436
QQQ,03-03-2021,309.15,301.249,310.102,301.201,88565019
QQQ,03-02-2021,315.976,310.259,316.053,310.003,49638932
QQQ,03-01-2021,311.103,315.328,315.668,309.808,50454256
QQQ,02-26-2021,307.777,306.114,310.954,302.936,107487493
QQQ,02-25-2021,313.18,304.837,315.757,303.287,113073014
QQQ,02-24-2021,310.592,315.856,316.16,307.885,59733204
QQQ,02-23-2021,308.897,313.269,314.945,303.054,99792895
QQQ,02-22-2021,318.149,314.2,319.415,313.993,48496642
QQQ,02-19-2021,325.317,322.562,325.445,321.544,40184905
QQQ,02-18-2021,321.786,323.983,325.327,319.962,33081897
QQQ,02-17-2021,323.983,325.386,327.071,321.739,32292945
QQQ,02-16-2021,328.649,326.954,329.552,325.785,27791190
QQQ,02-12-2021,325.168,327.845,328.013,324.142,20880580
QQQ,02-11-2021,325.775,326.023,326.432,323.642,22624409
QQQ,02-10-2021,326.422,324.248,326.874,321.082,28805030
QQQ,02-09-2021,324.132,324.982,326.248,324.122,18059114
QQQ,02-08-2021,324.592,325.05,325.198,322.945,20999615
QQQ,02-05-2021,322.756,322.896,323.913,321.111,23328289
QQQ,02-04-2021,319.434,321.796,321.883,318.11,22937282
QQQ,02-03-2021,321.394,318.035,321.759,317.975,25475741
QQQ,02-02-2021,317.151,319.297,320.465,316.982,34820956
QQQ,02-01-2021,309.973,314.18,315.278,307.944,36581113
QQQ,01-29-2021,311.405,306.523,312.524,304.769,56708634
QQQ,01-28-2021,312.474,313.112,318.073,311.848,43960053
QQQ,01-27-2021,317.916,311.258,317.926,309.24,56713730
QQQ,01-26-2021,320.445,320.189,321.335,318.846,26167005
QQQ,01-25-2021,320.504,319.717,321.873,313.2,40105851
QQQ,01-22-2021,316.964,317.091,318.11,316.405,22176327
QQQ,01-21-2021,316.835,318.015,318.768,315.465,25981076
QQQ,01-20-2021,311.953,315.505,316.434,308.404,31534189
QQQ,01-19-2021,306.22,308.318,308.828,305.113,25180733
QQQ,01-15-2021,306.104,303.886,307.072,302.64,36039990
QQQ,01-14-2021,308.404,306.317,309.406,305.835,24116610
QQQ,01-13-2021,306.162,307.964,308.76,305.553,23499112
QQQ,01-12-2021,306.425,305.895,307.515,303.25,30034520
QQQ,01-11-2021,307.905,306.385,309.071,305.73,33731353
QQQ,01-08-2021,309.22,310.877,311.22,307.032,34846614
QQQ,01-07-2021,302.348,306.934,307.767,302.318,31192176
QQQ,01-06-2021,299.152,299.681,303.906,298.163,54194982
QQQ,01-05-2021,300.405,303.886,304.161,300.405,30092652
QQQ,01-04-2021,307.062,301.395,307.24,297.379,46494413
QQQ,12-31-2020,304.877,305.72,306.21,303.789,22178346
QQQ,12-30-2020,306.133,304.974,306.455,304.347,18613888
QQQ,12-29-2020,306.025,304.964,306.642,304.053,26550626
QQQ,12-28-2020,304.27,304.691,305.162,302.425,23087931
QQQ,12-24-2020,300.583,301.642,302.092,300.504,17225320
QQQ,12-23-2020,301.887,300.318,302.25,300.152,21757454
QQQ,12-22-2020,301.926,301.837,302.769,298.994,27070329
QQQ,12-21-2020,298.624,301.024,301.554,295.838,38068609
QQQ,12-18-2020,303.152,301.583,303.455,299.2,42329949
QQQ,12-17-2020,302.142,302.504,302.74,300.935,24397112
QQQ,12-16-2020,299.289,300.533,301.318,298.25,26177112
QQQ,12-15-2020,298.006,298.897,298.897,295.8,26514907
QQQ,12-14-2020,294.802,295.73,297.689,294.732,29613958
QQQ,12-11-2020,292.593,293.593,293.721,290.309,27512114
QQQ,12-10-2020,291.034,294.25,295.388,289.936,28292438
QQQ,12-09-2020,299.652,293.083,299.936,292.016,50149668
QQQ,12-08-2020,298.375,299.867,300.162,296.623,18754386
QQQ,12-07-2020,297.359,298.858,299.22,297.17,21347350
QQQ,12-04-2020,296.016,297.17,297.32,295.341,19875119
QQQ,12-03-2020,295.76,295.966,297.525,295.241,23469985
QQQ,12-02-2020,293.956,295.553,295.887,292.141,24283488
QQQ,12-01-2020,293.613,295.172,296.8,292.613,28419121
QQQ,11-30-2020,291.122,291.437,291.78,286.731,28618151
QQQ,11-27-2020,290.133,290.84,291.977,289.751,17645226
QQQ,11-25-2020,287.378,288.181,288.819,286.545,23982074
QQQ,11-24-2020,283.524,286.427,286.926,281.712,25205466
QQQ,11-23-2020,283.447,282.456,284.752,280.202,27630522
QQQ,11-20-2020,284.309,282.446,285.064,282.358,26635043
QQQ,11-19-2020,281.565,284.388,284.703,280.946,23356580
QQQ,11-18-2020,283.732,282.183,285.36,282.094,28858093
QQQ,11-17-2020,285.389,284.281,285.712,283.642,22457044
QQQ,11-16-2020,282.744,285.193,285.495,282.065,31015789
QQQ,11-13-2020,282.085,282.975,283.602,280.006,25579474
QQQ,11-12-2020,282.772,280.516,284.104,279.408,35486401
QQQ,11-11-2020,278.104,281.839,282.319,275.646,37117061
QQQ,11-10-2020,277.466,275.682,278.83,272.939,70963783
QQQ,11-09-2020,289.183,280.692,290.967,280.252,88967893
QQQ,11-06-2020,285.563,286.565,287.301,281.908,42110320
QQQ,11-05-2020,285.399,286.35,287.329,284.026,53516385
QQQ,11-04-2020,275.821,279.075,280.87,274.163,77855407
QQQ,11-03-2020,264.428,267.145,269.263,263.429,44828983
QQQ,11-02-2020,264.302,262.605,266.047,259.685,41110653
QQQ,10-30-2020,266.881,262.028,267.724,259.785,67788028
QQQ,10-29-2020,265.575,268.839,271.851,265.064,44461089
QQQ,10-28-2020,270.537,264.213,271.036,263.96,54913906
QQQ,10-27-2020,273.721,274.939,275.761,272.536,31417527
QQQ,10-26-2020,274.605,272.792,277.506,269.203,39500341
QQQ,10-23-2020,277.017,276.967,277.134,274.075,25351199
QQQ,10-22-2020,277.272,276.419,278.163,273.133,33100551
QQQ,10-21-2020,276.898,276.429,279.476,275.949,30129344
QQQ,10-20-2020,276.79,276.644,279.772,275.222,33099727
QQQ,10-19-2020,282.555,276.055,283.514,275.066,37789250
QQQ,10-16-2020,283.831,280.614,285.262,280.281,41710329
QQQ,10-15-2020,279.408,282.173,282.762,278.713,43708397
QQQ,10-14-2020,287.262,284.085,288.251,282.329,38225646
QQQ,10-13-2020,288.241,286.477,288.926,285.104,66044530
QQQ,10-12-2020,282.664,286.487,289.33,281.555,81600174
QQQ,10-09-2020,275.359,277.898,277.976,274.987,31049492
QQQ,10-08-2020,274.605,273.711,274.751,272.645,26157987
QQQ,10-07-2020,270.241,272.261,273.054,269.713,28313249
QQQ,10-06-2020,271.652,267.644,273.499,266.752,51100424
QQQ,10-05-2020,268.791,272.496,272.812,268.681,28976284
QQQ,10-02-2020,268.471,266.811,274.526,265.969,77618110
QQQ,10-01-2020,274.085,274.536,275.154,272.184,51425288
QQQ,09-30-2020,268.547,270.251,273.4,268.331,50767906
QQQ,09-29-2020,269.164,268.411,270.123,267.852,27942376
QQQ,09-28-2020,269.066,269.634,269.634,264.242,60079814
QQQ,09-25-2020,258.559,264.135,264.949,257.08,56794132
QQQ,09-24-2020,254.429,258.134,261.361,254.089,72615744
QQQ,09-23-2020,264.715,256.94,264.9,256.047,50209106
QQQ,09-22-2020,262.673,265.026,265.615,259.263,42284194
QQQ,09-21-2020,255.342,260.204,260.342,253.008,58774431
QQQ,09-18-2020,263.801,259.206,264.262,255.077,88803684
QQQ,09-17-2020,259.843,262.547,266.507,259.019,83984899
QQQ,09-16-2020,271.721,266.712,272.29,266.371,43691491
QQQ,09-15-2020,270.888,271.046,272.378,267.223,43088457
QQQ,09-14-2020,266.401,267.253,269.253,265.104,39665330
QQQ,09-11-2020,266.449,262.673,267.311,259.236,73934172
QQQ,09-10-2020,272.88,264.508,274.075,262.773,71729241
QQQ,09-09-2020,267.624,269.9,271.989,265.144,66756722
QQQ,09-08-2020,264.438,262.193,270.222,261.92,102515338
QQQ,09-04-2020,277.545,275.438,280.614,263.979,127627493
QQQ,09-03-2020,289.612,279.153,290.025,276.232,113341151
QQQ,09-02-2020,294.546,294.055,294.782,288.35,52341260
QQQ,09-01-2020,289.044,291.299,291.418,287.301,37472890
QQQ,08-31-2020,284.732,286.407,288.211,284.202,37395932
QQQ,08-28-2020,283.87,284.124,284.752,282.565,28850291
QQQ,08-27-2020,284.653,282.684,285.409,280.399,50947135
QQQ,08-26-2020,278.86,283.563,283.821,277.615,43466074
QQQ,08-25-2020,274.653,277.645,277.83,274.251,35898447
QQQ,08-24-2020,276.869,275.486,277.771,273.173,37496324
QQQ,08-21-2020,272.008,273.761,274.222,271.439,35777314
QQQ,08-20-2020,267.39,271.88,272.358,266.959,28543840
QQQ,08-19-2020,269.94,268.163,271.007,267.654,32946365
QQQ,08-18-2020,268.471,269.98,270.468,267.008,24225843
QQQ,08-17-2020,266.037,267.41,267.921,264.369,25536999
QQQ,08-14-2020,265.154,264.33,265.536,262.928,31710992
QQQ,08-13-2020,264.801,264.645,266.93,263.693,32839657
QQQ,08-12-2020,259.695,264.037,264.998,259.695,40045332
QQQ,08-11-2020,261.37,257.557,262.664,257.02,44379978
QQQ,08-10-2020,263.92,262.537,264.155,259.009,36126799
QQQ,08-07-2020,266.164,263.654,266.979,261.507,46300205
QQQ,08-06-2020,262.987,266.742,267.075,262.43,28878299
QQQ,08-05-2020,263.037,263.254,263.703,262.203,22327706
QQQ,08-04-2020,261.028,262.605,262.703,260.392,25648525
QQQ,08-03-2020,260.352,261.646,262.39,260.174,33031006
QQQ,07-31-2020,258.184,258.144,258.302,253.362,55347049
QQQ,07-30-2020,250.372,253.636,254.196,249.184,43010753
QQQ,07-29-2020,250.902,252.301,253.175,250.49,28372417
QQQ,07-28-2020,251.881,249.43,252.381,249.145,32228771
QQQ,07-27-2020,249.96,252.646,253.038,249.078,37524337
QQQ,07-24-2020,246.803,248.215,249.549,244.108,55654257
QQQ,07-23-2020,256.94,250.586,257.606,249.184,52883621
QQQ,07-22-2020,256.85,257.31,258.243,254.998,30749376
QQQ,07-21-2020,260.704,256.401,260.704,255.557,44728643
QQQ,07-20-2020,252.646,259.118,259.755,251.351,41811967
QQQ,07-17-2020,252.244,251.97,252.832,249.772,36177761
QQQ,07-16-2020,250.549,251.674,252.311,248.274,49002638
QQQ,07-15-2020,254.166,253.412,255.134,250.088,56137479
